dataset,budget,method,corr_threshold,seed_a,seed_b,rule_jaccard,meta_cluster_jaccard
covtype_binary_20000,50,budget_prune,0.9,1,19,0.13793103448275862,0.5
covtype_binary_20000,50,budget_prune,0.9,1,23,0.125,0.5333333333333333
covtype_binary_20000,50,budget_prune,0.9,1,29,0.13793103448275862,0.42857142857142855
covtype_binary_20000,50,budget_prune,0.9,1,31,0.2073170731707317,0.4166666666666667
covtype_binary_20000,50,budget_prune,0.9,1,37,0.1927710843373494,0.42857142857142855
covtype_binary_20000,50,budget_prune,0.9,1,41,0.1927710843373494,0.5384615384615384
covtype_binary_20000,50,budget_prune,0.9,1,43,0.2073170731707317,0.6153846153846154
covtype_binary_20000,50,budget_prune,0.9,7,13,0.17857142857142858,0.4
covtype_binary_20000,50,budget_prune,0.9,7,19,0.13793103448275862,0.5625
covtype_binary_20000,50,budget_prune,0.9,7,23,0.08791208791208792,0.5
covtype_binary_20000,50,budget_prune,0.9,7,29,0.08791208791208792,0.6153846153846154
covtype_binary_20000,50,budget_prune,0.9,7,31,0.16470588235294117,0.38461538461538464
covtype_binary_20000,50,budget_prune,0.9,7,37,0.1927710843373494,0.4
covtype_binary_20000,50,budget_prune,0.9,7,41,0.17857142857142858,0.6153846153846154
covtype_binary_20000,50,budget_prune,0.9,7,43,0.1511627906976744,0.4666666666666667
covtype_binary_20000,50,budget_prune,0.9,13,19,0.14942528735632185,0.4666666666666667
covtype_binary_20000,50,budget_prune,0.9,13,23,0.16279069767441862,0.3125
covtype_binary_20000,50,budget_prune,0.9,13,29,0.14942528735632185,0.5
covtype_binary_20000,50,budget_prune,0.9,13,31,0.2345679012345679,0.5
covtype_binary_20000,50,budget_prune,0.9,13,37,0.2345679012345679,0.6363636363636364
covtype_binary_20000,50,budget_prune,0.9,13,41,0.17647058823529413,0.5
covtype_binary_20000,50,budget_prune,0.9,13,43,0.2987012987012987,0.35714285714285715
covtype_binary_20000,50,budget_prune,0.9,19,23,0.3333333333333333,0.47058823529411764
covtype_binary_20000,50,budget_prune,0.9,19,29,0.2987012987012987,0.375
covtype_binary_20000,50,budget_prune,0.9,19,31,0.07526881720430108,0.46153846153846156
covtype_binary_20000,50,budget_prune,0.9,19,37,0.17647058823529413,0.4666666666666667
covtype_binary_20000,50,budget_prune,0.9,19,41,0.08695652173913043,0.375
covtype_binary_20000,50,budget_prune,0.9,19,43,0.12359550561797752,0.35294117647058826
covtype_binary_20000,50,budget_prune,0.9,23,29,0.35135135135135137,0.5
covtype_binary_20000,50,budget_prune,0.9,23,31,0.07526881720430108,0.2857142857142857
covtype_binary_20000,50,budget_prune,0.9,23,37,0.13636363636363635,0.4
covtype_binary_20000,50,budget_prune,0.9,23,41,0.16279069767441862,0.4
covtype_binary_20000,50,budget_prune,0.9,23,43,0.1111111111111111,0.4666666666666667
covtype_binary_20000,50,budget_prune,0.9,29,31,0.0989010989010989,0.36363636363636365
covtype_binary_20000,50,budget_prune,0.9,29,37,0.17647058823529413,0.38461538461538464
covtype_binary_20000,50,budget_prune,0.9,29,41,0.08695652173913043,0.5
covtype_binary_20000,50,budget_prune,0.9,29,43,0.13636363636363635,0.5833333333333334
covtype_binary_20000,50,budget_prune,0.9,31,37,0.20481927710843373,0.36363636363636365
covtype_binary_20000,50,budget_prune,0.9,31,41,0.13636363636363635,0.36363636363636365
covtype_binary_20000,50,budget_prune,0.9,31,43,0.20481927710843373,0.3333333333333333
covtype_binary_20000,50,budget_prune,0.9,37,41,0.16279069767441862,0.6363636363636364
covtype_binary_20000,50,budget_prune,0.9,37,43,0.25,0.35714285714285715
covtype_binary_20000,50,budget_prune,0.9,41,43,0.13636363636363635,0.46153846153846156
covtype_binary_20000,50,loro_bce,0.9,1,7,0.14942528735632185,0.55
covtype_binary_20000,50,loro_bce,0.9,1,13,0.21951219512195122,0.5294117647058824
covtype_binary_20000,50,loro_bce,0.9,1,19,0.08695652173913043,0.34782608695652173
covtype_binary_20000,50,loro_bce,0.9,1,23,0.07526881720430108,0.2692307692307692
covtype_binary_20000,50,loro_bce,0.9,1,29,0.08695652173913043,0.30434782608695654
covtype_binary_20000,50,loro_bce,0.9,1,31,0.21951219512195122,0.5
covtype_binary_20000,50,loro_bce,0.9,1,37,0.14942528735632185,0.391304347826087
covtype_binary_20000,50,loro_bce,0.9,1,41,0.13636363636363635,0.3076923076923077
covtype_binary_20000,50,loro_bce,0.9,1,43,0.14942528735632185,0.5238095238095238
covtype_binary_20000,50,loro_bce,0.9,7,13,0.14942528735632185,0.5625
covtype_binary_20000,50,loro_bce,0.9,7,19,0.07526881720430108,0.42857142857142855
covtype_binary_20000,50,loro_bce,0.9,7,23,0.06382978723404255,0.3333333333333333
covtype_binary_20000,50,loro_bce,0.9,7,29,0.1111111111111111,0.2608695652173913
covtype_binary_20000,50,loro_bce,0.9,7,31,0.08695652173913043,0.5909090909090909
covtype_binary_20000,50,loro_bce,0.9,7,37,0.21951219512195122,0.34782608695652173
covtype_binary_20000,50,loro_bce,0.9,7,41,0.26582278481012656,0.5
covtype_binary_20000,50,loro_bce,0.9,7,43,0.13636363636363635,0.4090909090909091
covtype_binary_20000,50,loro_bce,0.9,13,19,0.08695652173913043,0.3157894736842105
covtype_binary_20000,50,loro_bce,0.9,13,23,0.07526881720430108,0.35
covtype_binary_20000,50,loro_bce,0.9,13,29,0.07526881720430108,0.4117647058823529
covtype_binary_20000,50,loro_bce,0.9,13,31,0.13636363636363635,0.42857142857142855
covtype_binary_20000,50,loro_bce,0.9,13,37,0.14942528735632185,0.3684210526315789
covtype_binary_20000,50,loro_bce,0.9,13,41,0.13636363636363635,0.4
covtype_binary_20000,50,loro_bce,0.9,13,43,0.08695652173913043,0.4444444444444444
covtype_binary_20000,50,loro_bce,0.9,19,23,0.13636363636363635,0.45454545454545453
covtype_binary_20000,50,loro_bce,0.9,19,29,0.06382978723404255,0.38095238095238093
covtype_binary_20000,50,loro_bce,0.9,19,31,0.08695652173913043,0.2962962962962963
covtype_binary_20000,50,loro_bce,0.9,19,37,0.06382978723404255,0.34782608695652173
covtype_binary_20000,50,loro_bce,0.9,19,41,0.07526881720430108,0.375
covtype_binary_20000,50,loro_bce,0.9,19,43,0.06382978723404255,0.34782608695652173
covtype_binary_20000,50,loro_bce,0.9,23,29,0.13636363636363635,0.47619047619047616
covtype_binary_20000,50,loro_bce,0.9,23,31,0.06382978723404255,0.27586206896551724
covtype_binary_20000,50,loro_bce,0.9,23,37,0.05263157894736842,0.32
covtype_binary_20000,50,loro_bce,0.9,23,41,0.07526881720430108,0.2962962962962963
covtype_binary_20000,50,loro_bce,0.9,23,43,0.06382978723404255,0.375
covtype_binary_20000,50,loro_bce,0.9,29,31,0.06382978723404255,0.25925925925925924
covtype_binary_20000,50,loro_bce,0.9,29,37,0.12359550561797752,0.5
covtype_binary_20000,50,loro_bce,0.9,29,41,0.12359550561797752,0.3333333333333333
covtype_binary_20000,50,loro_bce,0.9,29,43,0.05263157894736842,0.36363636363636365
covtype_binary_20000,50,loro_bce,0.9,31,37,0.12359550561797752,0.3333333333333333
covtype_binary_20000,50,loro_bce,0.9,31,41,0.0989010989010989,0.4074074074074074
covtype_binary_20000,50,loro_bce,0.9,31,43,0.0989010989010989,0.44
covtype_binary_20000,50,loro_bce,0.9,37,41,0.21951219512195122,0.3076923076923077
covtype_binary_20000,50,loro_bce,0.9,37,43,0.14942528735632185,0.3333333333333333
covtype_binary_20000,50,loro_bce,0.9,41,43,0.12359550561797752,0.36
covtype_binary_20000,50,c_prune_loro_bce,0.9,1,7,0.041666666666666664,0.4444444444444444
covtype_binary_20000,50,c_prune_loro_bce,0.9,1,13,0.05263157894736842,0.42424242424242425
covtype_binary_20000,50,c_prune_loro_bce,0.9,1,19,0.041666666666666664,0.42424242424242425
covtype_binary_20000,50,c_prune_loro_bce,0.9,1,23,0.06382978723404255,0.3939393939393939
covtype_binary_20000,50,c_prune_loro_bce,0.9,1,29,0.0989010989010989,0.3142857142857143
covtype_binary_20000,50,c_prune_loro_bce,0.9,1,31,0.06382978723404255,0.40540540540540543
covtype_binary_20000,50,c_prune_loro_bce,0.9,1,37,0.08695652173913043,0.5294117647058824
covtype_binary_20000,50,c_prune_loro_bce,0.9,1,41,0.05263157894736842,0.35714285714285715
covtype_binary_20000,50,c_prune_loro_bce,0.9,1,43,0.030927835051546393,0.5
covtype_binary_20000,50,c_prune_loro_bce,0.9,7,13,0.030927835051546393,0.42424242424242425
covtype_binary_20000,50,c_prune_loro_bce,0.9,7,19,0.12359550561797752,0.42424242424242425
covtype_binary_20000,50,c_prune_loro_bce,0.9,7,23,0.08695652173913043,0.35294117647058826
covtype_binary_20000,50,c_prune_loro_bce,0.9,7,29,0.06382978723404255,0.3142857142857143
covtype_binary_20000,50,c_prune_loro_bce,0.9,7,31,0.05263157894736842,0.4857142857142857
covtype_binary_20000,50,c_prune_loro_bce,0.9,7,37,0.02040816326530612,0.4444444444444444
covtype_binary_20000,50,c_prune_loro_bce,0.9,7,41,0.02040816326530612,0.425
covtype_binary_20000,50,c_prune_loro_bce,0.9,7,43,0.07526881720430108,0.34210526315789475
covtype_binary_20000,50,c_prune_loro_bce,0.9,13,19,0.08695652173913043,0.3125
covtype_binary_20000,50,c_prune_loro_bce,0.9,13,23,0.06382978723404255,0.3225806451612903
covtype_binary_20000,50,c_prune_loro_bce,0.9,13,29,0.02040816326530612,0.3225806451612903
covtype_binary_20000,50,c_prune_loro_bce,0.9,13,31,0.041666666666666664,0.46875
covtype_binary_20000,50,c_prune_loro_bce,0.9,13,37,0.041666666666666664,0.42424242424242425
covtype_binary_20000,50,c_prune_loro_bce,0.9,13,41,0.05263157894736842,0.3684210526315789
covtype_binary_20000,50,c_prune_loro_bce,0.9,13,43,0.041666666666666664,0.3939393939393939
covtype_binary_20000,50,c_prune_loro_bce,0.9,19,23,0.12359550561797752,0.41379310344827586
covtype_binary_20000,50,c_prune_loro_bce,0.9,19,29,0.030927835051546393,0.5185185185185185
covtype_binary_20000,50,c_prune_loro_bce,0.9,19,31,0.041666666666666664,0.38235294117647056
covtype_binary_20000,50,c_prune_loro_bce,0.9,19,37,0.06382978723404255,0.42424242424242425
covtype_binary_20000,50,c_prune_loro_bce,0.9,19,41,0.05263157894736842,0.3333333333333333
covtype_binary_20000,50,c_prune_loro_bce,0.9,19,43,0.041666666666666664,0.3939393939393939
covtype_binary_20000,50,c_prune_loro_bce,0.9,23,29,0.1111111111111111,0.42857142857142855
covtype_binary_20000,50,c_prune_loro_bce,0.9,23,31,0.030927835051546393,0.35294117647058826
covtype_binary_20000,50,c_prune_loro_bce,0.9,23,37,0.041666666666666664,0.35294117647058826
covtype_binary_20000,50,c_prune_loro_bce,0.9,23,41,0.041666666666666664,0.24390243902439024
covtype_binary_20000,50,c_prune_loro_bce,0.9,23,43,0.1111111111111111,0.2857142857142857
covtype_binary_20000,50,c_prune_loro_bce,0.9,29,31,0.06382978723404255,0.3142857142857143
covtype_binary_20000,50,c_prune_loro_bce,0.9,29,37,0.02040816326530612,0.3939393939393939
covtype_binary_20000,50,c_prune_loro_bce,0.9,29,41,0.05263157894736842,0.34210526315789475
covtype_binary_20000,50,c_prune_loro_bce,0.9,29,43,0.05263157894736842,0.3235294117647059
covtype_binary_20000,50,c_prune_loro_bce,0.9,31,37,0.06382978723404255,0.4857142857142857
covtype_binary_20000,50,c_prune_loro_bce,0.9,31,41,0.05263157894736842,0.425
covtype_binary_20000,50,c_prune_loro_bce,0.9,31,43,0.030927835051546393,0.45714285714285713
covtype_binary_20000,50,c_prune_loro_bce,0.9,37,41,0.041666666666666664,0.425
covtype_binary_20000,50,c_prune_loro_bce,0.9,37,43,0.05263157894736842,0.45714285714285713
covtype_binary_20000,50,c_prune_loro_bce,0.9,41,43,0.030927835051546393,0.4
covtype_binary_20000,100,budget_prune,0.9,1,7,0.19135802469135801,0.6190476190476191
covtype_binary_20000,100,budget_prune,0.9,1,13,0.2662337662337662,0.4583333333333333
covtype_binary_20000,100,budget_prune,0.9,1,19,0.2,0.5
covtype_binary_20000,100,budget_prune,0.9,1,23,0.16167664670658682,0.6363636363636364
covtype_binary_20000,100,budget_prune,0.9,1,29,0.17261904761904762,0.4230769230769231
covtype_binary_20000,100,budget_prune,0.9,1,31,0.2356687898089172,0.5454545454545454
covtype_binary_20000,100,budget_prune,0.9,1,37,0.2645161290322581,0.5833333333333334
covtype_binary_20000,100,budget_prune,0.9,1,41,0.22929936305732485,0.5652173913043478
covtype_binary_20000,100,budget_prune,0.9,1,43,0.22012578616352202,0.5217391304347826
covtype_binary_20000,100,budget_prune,0.9,7,13,0.2125,0.55
covtype_binary_20000,100,budget_prune,0.9,7,19,0.13690476190476192,0.4583333333333333
covtype_binary_20000,100,budget_prune,0.9,7,23,0.10285714285714286,0.6
covtype_binary_20000,100,budget_prune,0.9,7,29,0.15294117647058825,0.65
covtype_binary_20000,100,budget_prune,0.9,7,31,0.22929936305732485,0.7647058823529411
covtype_binary_20000,100,budget_prune,0.9,7,37,0.21875,0.7
covtype_binary_20000,100,budget_prune,0.9,7,41,0.21518987341772153,0.8823529411764706
covtype_binary_20000,100,budget_prune,0.9,7,43,0.23717948717948717,0.7222222222222222
covtype_binary_20000,100,budget_prune,0.9,13,19,0.19135802469135801,0.5
covtype_binary_20000,100,budget_prune,0.9,13,23,0.13372093023255813,0.375
covtype_binary_20000,100,budget_prune,0.9,13,29,0.17857142857142858,0.4166666666666667
covtype_binary_20000,100,budget_prune,0.9,13,31,0.21875,0.631578947368421
covtype_binary_20000,100,budget_prune,0.9,13,37,0.26282051282051283,0.6666666666666666
covtype_binary_20000,100,budget_prune,0.9,13,41,0.19753086419753085,0.5
covtype_binary_20000,100,budget_prune,0.9,13,43,0.28289473684210525,0.5238095238095238
covtype_binary_20000,100,budget_prune,0.9,19,23,0.32413793103448274,0.5416666666666666
covtype_binary_20000,100,budget_prune,0.9,19,29,0.3087248322147651,0.52
covtype_binary_20000,100,budget_prune,0.9,19,31,0.09714285714285714,0.4583333333333333
covtype_binary_20000,100,budget_prune,0.9,19,37,0.17575757575757575,0.5
covtype_binary_20000,100,budget_prune,0.9,19,41,0.12352941176470589,0.48
covtype_binary_20000,100,budget_prune,0.9,19,43,0.14285714285714285,0.44
covtype_binary_20000,100,budget_prune,0.9,23,29,0.29605263157894735,0.5217391304347826
covtype_binary_20000,100,budget_prune,0.9,23,31,0.12138728323699421,0.5238095238095238
covtype_binary_20000,100,budget_prune,0.9,23,37,0.15976331360946747,0.5
covtype_binary_20000,100,budget_prune,0.9,23,41,0.1286549707602339,0.6190476190476191
covtype_binary_20000,100,budget_prune,0.9,23,43,0.15476190476190477,0.5714285714285714
covtype_binary_20000,100,budget_prune,0.9,29,31,0.10674157303370786,0.5
covtype_binary_20000,100,budget_prune,0.9,29,37,0.14367816091954022,0.48
covtype_binary_20000,100,budget_prune,0.9,29,41,0.12,0.6666666666666666
covtype_binary_20000,100,budget_prune,0.9,29,43,0.16568047337278108,0.5454545454545454
covtype_binary_20000,100,budget_prune,0.9,31,37,0.2645161290322581,0.7
covtype_binary_20000,100,budget_prune,0.9,31,41,0.18404907975460122,0.6842105263157895
covtype_binary_20000,100,budget_prune,0.9,31,43,0.2679738562091503,0.631578947368421
covtype_binary_20000,100,budget_prune,0.9,37,41,0.2111801242236025,0.7142857142857143
covtype_binary_20000,100,budget_prune,0.9,37,43,0.30666666666666664,0.5217391304347826
covtype_binary_20000,100,budget_prune,0.9,41,43,0.2532467532467532,0.7368421052631579
covtype_binary_20000,100,loro_bce,0.9,1,7,0.19760479041916168,0.42857142857142855
covtype_binary_20000,100,loro_bce,0.9,1,13,0.1695906432748538,0.5
covtype_binary_20000,100,loro_bce,0.9,1,19,0.19760479041916168,0.35294117647058826
covtype_binary_20000,100,loro_bce,0.9,1,23,0.15606936416184972,0.4838709677419355
covtype_binary_20000,100,loro_bce,0.9,1,29,0.1695906432748538,0.2727272727272727
covtype_binary_20000,100,loro_bce,0.9,1,31,0.2345679012345679,0.45714285714285713
covtype_binary_20000,100,loro_bce,0.9,1,37,0.17647058823529413,0.5757575757575758
covtype_binary_20000,100,loro_bce,0.9,1,41,0.16279069767441862,0.3
covtype_binary_20000,100,loro_bce,0.9,1,43,0.15606936416184972,0.5454545454545454
covtype_binary_20000,100,loro_bce,0.9,7,13,0.15606936416184972,0.45161290322580644
covtype_binary_20000,100,loro_bce,0.9,7,19,0.13636363636363635,0.35294117647058826
covtype_binary_20000,100,loro_bce,0.9,7,23,0.13636363636363635,0.35294117647058826
covtype_binary_20000,100,loro_bce,0.9,7,29,0.12994350282485875,0.2727272727272727
covtype_binary_20000,100,loro_bce,0.9,7,31,0.20481927710843373,0.5454545454545454
covtype_binary_20000,100,loro_bce,0.9,7,37,0.1695906432748538,0.4444444444444444
covtype_binary_20000,100,loro_bce,0.9,7,41,0.21951219512195122,0.4444444444444444
covtype_binary_20000,100,loro_bce,0.9,7,43,0.1695906432748538,0.4166666666666667
covtype_binary_20000,100,loro_bce,0.9,13,19,0.13636363636363635,0.28125
covtype_binary_20000,100,loro_bce,0.9,13,23,0.15606936416184972,0.3225806451612903
covtype_binary_20000,100,loro_bce,0.9,13,29,0.1111111111111111,0.32142857142857145
covtype_binary_20000,100,loro_bce,0.9,13,31,0.16279069767441862,0.4375
covtype_binary_20000,100,loro_bce,0.9,13,37,0.16279069767441862,0.42424242424242425
covtype_binary_20000,100,loro_bce,0.9,13,41,0.14285714285714285,0.38235294117647056
covtype_binary_20000,100,loro_bce,0.9,13,43,0.12994350282485875,0.4375
covtype_binary_20000,100,loro_bce,0.9,19,23,0.22699386503067484,0.4
covtype_binary_20000,100,loro_bce,0.9,19,29,0.17647058823529413,0.35714285714285715
covtype_binary_20000,100,loro_bce,0.9,19,31,0.19047619047619047,0.3055555555555556
covtype_binary_20000,100,loro_bce,0.9,19,37,0.13636363636363635,0.37142857142857144
covtype_binary_20000,100,loro_bce,0.9,19,41,0.10497237569060773,0.2972972972972973
covtype_binary_20000,100,loro_bce,0.9,19,43,0.10497237569060773,0.34285714285714286
covtype_binary_20000,100,loro_bce,0.9,23,29,0.19760479041916168,0.4074074074074074
covtype_binary_20000,100,loro_bce,0.9,23,31,0.14285714285714285,0.34285714285714286
covtype_binary_20000,100,loro_bce,0.9,23,37,0.14942528735632185,0.45454545454545453
covtype_binary_20000,100,loro_bce,0.9,23,41,0.14942528735632185,0.2631578947368421
covtype_binary_20000,100,loro_bce,0.9,23,43,0.1695906432748538,0.38235294117647056
covtype_binary_20000,100,loro_bce,0.9,29,31,0.16279069767441862,0.22857142857142856
covtype_binary_20000,100,loro_bce,0.9,29,37,0.14942528735632185,0.41935483870967744
covtype_binary_20000,100,loro_bce,0.9,29,41,0.19047619047619047,0.29411764705882354
covtype_binary_20000,100,loro_bce,0.9,29,43,0.10497237569060773,0.30303030303030304
covtype_binary_20000,100,loro_bce,0.9,31,37,0.15606936416184972,0.5142857142857142
covtype_binary_20000,100,loro_bce,0.9,31,41,0.19047619047619047,0.43243243243243246
covtype_binary_20000,100,loro_bce,0.9,31,43,0.15606936416184972,0.4857142857142857
covtype_binary_20000,100,loro_bce,0.9,37,41,0.1695906432748538,0.38461538461538464
covtype_binary_20000,100,loro_bce,0.9,37,43,0.19047619047619047,0.5142857142857142
covtype_binary_20000,100,loro_bce,0.9,41,43,0.16279069767441862,0.39473684210526316
covtype_binary_20000,100,c_prune_loro_bce,0.9,1,7,0.0582010582010582,0.58
covtype_binary_20000,100,c_prune_loro_bce,0.9,1,13,0.08108108108108109,0.5625
covtype_binary_20000,100,c_prune_loro_bce,0.9,1,19,0.0582010582010582,0.5106382978723404
covtype_binary_20000,100,c_prune_loro_bce,0.9,1,23,0.06951871657754011,0.48936170212765956
covtype_binary_20000,100,c_prune_loro_bce,0.9,1,29,0.06951871657754011,0.44680851063829785
covtype_binary_20000,100,c_prune_loro_bce,0.9,1,31,0.0582010582010582,0.5686274509803921
covtype_binary_20000,100,c_prune_loro_bce,0.9,1,37,0.1111111111111111,0.6382978723404256
covtype_binary_20000,100,c_prune_loro_bce,0.9,1,41,0.0582010582010582,0.5471698113207547
covtype_binary_20000,100,c_prune_loro_bce,0.9,1,43,0.06951871657754011,0.574468085106383
covtype_binary_20000,100,c_prune_loro_bce,0.9,7,13,0.07526881720430108,0.5918367346938775
covtype_binary_20000,100,c_prune_loro_bce,0.9,7,19,0.08108108108108109,0.48
covtype_binary_20000,100,c_prune_loro_bce,0.9,7,23,0.07526881720430108,0.46
covtype_binary_20000,100,c_prune_loro_bce,0.9,7,29,0.08108108108108109,0.4489795918367347
covtype_binary_20000,100,c_prune_loro_bce,0.9,7,31,0.07526881720430108,0.66
covtype_binary_20000,100,c_prune_loro_bce,0.9,7,37,0.07526881720430108,0.5686274509803921
covtype_binary_20000,100,c_prune_loro_bce,0.9,7,41,0.041666666666666664,0.6666666666666666
covtype_binary_20000,100,c_prune_loro_bce,0.9,7,43,0.08695652173913043,0.5714285714285714
covtype_binary_20000,100,c_prune_loro_bce,0.9,13,19,0.0989010989010989,0.4583333333333333
covtype_binary_20000,100,c_prune_loro_bce,0.9,13,23,0.06951871657754011,0.46808510638297873
covtype_binary_20000,100,c_prune_loro_bce,0.9,13,29,0.030927835051546393,0.45652173913043476
covtype_binary_20000,100,c_prune_loro_bce,0.9,13,31,0.06951871657754011,0.6808510638297872
covtype_binary_20000,100,c_prune_loro_bce,0.9,13,37,0.06382978723404255,0.5833333333333334
covtype_binary_20000,100,c_prune_loro_bce,0.9,13,41,0.05263157894736842,0.5882352941176471
covtype_binary_20000,100,c_prune_loro_bce,0.9,13,43,0.04712041884816754,0.5869565217391305
covtype_binary_20000,100,c_prune_loro_bce,0.9,19,23,0.10497237569060773,0.5853658536585366
covtype_binary_20000,100,c_prune_loro_bce,0.9,19,29,0.0582010582010582,0.6153846153846154
covtype_binary_20000,100,c_prune_loro_bce,0.9,19,31,0.07526881720430108,0.5
covtype_binary_20000,100,c_prune_loro_bce,0.9,19,37,0.05263157894736842,0.5
covtype_binary_20000,100,c_prune_loro_bce,0.9,19,41,0.0582010582010582,0.42592592592592593
covtype_binary_20000,100,c_prune_loro_bce,0.9,19,43,0.0582010582010582,0.46808510638297873
covtype_binary_20000,100,c_prune_loro_bce,0.9,23,29,0.1111111111111111,0.5121951219512195
covtype_binary_20000,100,c_prune_loro_bce,0.9,23,31,0.08695652173913043,0.48
covtype_binary_20000,100,c_prune_loro_bce,0.9,23,37,0.05263157894736842,0.42
covtype_binary_20000,100,c_prune_loro_bce,0.9,23,41,0.05263157894736842,0.35714285714285715
covtype_binary_20000,100,c_prune_loro_bce,0.9,23,43,0.0989010989010989,0.3877551020408163
covtype_binary_20000,100,c_prune_loro_bce,0.9,29,31,0.05263157894736842,0.44
covtype_binary_20000,100,c_prune_loro_bce,0.9,29,37,0.030927835051546393,0.46808510638297873
covtype_binary_20000,100,c_prune_loro_bce,0.9,29,41,0.03626943005181347,0.4230769230769231
covtype_binary_20000,100,c_prune_loro_bce,0.9,29,43,0.06382978723404255,0.43478260869565216
covtype_binary_20000,100,c_prune_loro_bce,0.9,31,37,0.0582010582010582,0.62
covtype_binary_20000,100,c_prune_loro_bce,0.9,31,41,0.06951871657754011,0.5925925925925926
covtype_binary_20000,100,c_prune_loro_bce,0.9,31,43,0.0582010582010582,0.5918367346938775
covtype_binary_20000,100,c_prune_loro_bce,0.9,37,41,0.041666666666666664,0.5961538461538461
covtype_binary_20000,100,c_prune_loro_bce,0.9,37,43,0.07526881720430108,0.6666666666666666
covtype_binary_20000,100,c_prune_loro_bce,0.9,41,43,0.05263157894736842,0.6
